fold,equation,complexity,loss,score,equation_index,train_rmse,train_r2,train_mae,train_pearson_r,train_spearman_r,train_kendall_tau,train_top_k_accuracy_true,val_rmse,val_r2,val_mae,val_pearson_r,val_spearman_r,val_kendall_tau,val_top_k_accuracy_true
3,alphafold_distance_score + alphafold_interface_sasa + hydrophobic_aa_percent + (alphafold_interface_peptide_plddt + instability_index)*(alphafold_interface_sasa + alphafold_iptm - 1.2756848*turn_fraction) + 3.9317794,23,1.6920192,0.0010917027170674162,10,1.3007764955064505,0.2675186960072057,1.0134286699524566,0.5173266460698354,0.5226977004128128,0.3637989063397477,0.2,1.218231329930691,0.3089482627580695,0.9810532162092589,0.5594717203426962,0.5671963833984465,0.39431375921760625,0.3
3,alphafold_distance_score + alphafold_interface_sasa + hydrophobic_aa_percent + (alphafold_interface_peptide_plddt + instability_index)*(alphafold_interface_sasa + alphafold_iptm - turn_fraction) + 3.8447552,21,1.6957176,0.003540004810739524,9,1.3021973093862438,0.2659176707945037,1.0141379649973588,0.5160465847298144,0.5188554938467503,0.3602043125370603,0.2,1.227675590615509,0.29819206133045106,0.9917418268989894,0.5490973609141958,0.559229390803227,0.38914431445000475,0.3
3,alphafold_distance_score + 2*alphafold_interface_sasa + (alphafold_interface_peptide_plddt + 0.281428)*(alphafold_iptm + hydrophobic_aa_percent - turn_fraction) + 3.8665872,17,1.7198998,0.003046199562972617,8,1.3114496649075518,0.25544902702615335,1.0238135655825404,0.5055826224090488,0.5050206159824427,0.35098134159595445,0.2,1.2375594698364865,0.2868462175408173,0.9935989665354775,0.5369479573189803,0.547628184783595,0.38033711225335026,0.2
3,alphafold_distance_score + 2*alphafold_interface_sasa + alphafold_iptm**2 + hydrophobic_aa_percent - turn_fraction + 3.9903302,15,1.7304101,0.005154710316199863,7,1.315450675079136,0.250899099963952,1.0273615208018267,0.5011464567221698,0.5009695817187763,0.34868742318239737,0.2,1.233507357792947,0.29150869741859564,0.9964151285962375,0.5433173906648066,0.5623781602343824,0.3917290368338055,0.3
3,alphafold_distance_score + 2*alphafold_interface_sasa + alphafold_iptm + hydrophobic_aa_percent - turn_fraction + 3.8551147,13,1.7483419,0.007431759789637577,6,1.3222489535464699,0.24313635227363672,1.0291502796262937,0.4943195288414324,0.49687693634856184,0.3451164780231487,0.2,1.2323414508299269,0.29284739159823236,0.9970602730424938,0.5483361422324818,0.5685336179279351,0.3965155597667699,0.3
3,alphafold_distance_score + 2*alphafold_interface_sasa + alphafold_iptm - turn_fraction + 4.332261,11,1.7745225,0.013593738293165243,5,1.3321121307785069,0.23180274861414973,1.0373063030077903,0.48876787747135275,0.49277931480478077,0.34327188383492757,0.2,1.2491502661334197,0.27342507766703095,1.016409571481078,0.5379598499225997,0.5546577202555375,0.3839748696824032,0.3
3,2.30237*alphafold_interface_sasa + alphafold_iptm - turn_fraction + 4.7948403,9,1.8234291,0.018457572852023395,4,1.3503442025060313,0.21063084714061464,1.0519684379425176,0.4603272961453868,0.4691659126977827,0.3247313473789609,0.2,1.2533940190520563,0.26847988864673744,1.0023305007777858,0.5294160776423014,0.5471657245088134,0.38139014729860243,0.2
3,2.452064*alphafold_interface_sasa + alphafold_iptm + 4.4097323,7,1.8919991,0.02170853585882559,3,1.3754997647650902,0.18094658872427027,1.0775453025613748,0.4263426095826792,0.4348709824379538,0.2995928394035879,0.1,1.2824760352226463,0.234139710701189,1.0315651732254167,0.49075042178552797,0.49424815038588493,0.3406089719097458,0.1
3,alphafold_interface_sasa + alphafold_ipsae_max + 5.0769944,5,1.9759535,0.035700497326381316,2,1.4056862441877098,0.14460250839171063,1.0995724136662417,0.4026688559526972,0.4133683358841404,0.285592842487858,0.1,1.3340900045289021,0.1712542866064649,1.091421687541798,0.44971355643792466,0.4667491759443209,0.31705927907956105,0.2
3,alphafold_ipsae_max + 5.4265027,3,2.1221974,0.042393943717273244,1,1.4567764604919138,0.08129302628592083,1.1456849401640754,0.30684811703947634,0.3381114045589021,0.22923036208742445,0.1,1.408229411345294,0.07658302166244901,1.1602055279667904,0.29599409804962873,0.3360670067163035,0.22847713021634602,0.1
3,6.00680500000000,1,2.3099825,0.0,0,1.5198628933101697,-1.528820092744354e-08,1.2063428314079436,,,,0.0,1.468153269814145,-0.0036766667331249447,1.211038534430555,,,,0.0
